YYYYMM,ADELAIDE-ALICE SPRINGS,ADELAIDE-BRISBANE,ADELAIDE-CANBERRA,ADELAIDE-DARWIN,ADELAIDE-GOLD COAST,ADELAIDE-MELBOURNE,ADELAIDE-PERTH,ADELAIDE-PORT LINCOLN,ADELAIDE-SYDNEY,ALBURY-SYDNEY,ALICE SPRINGS-DARWIN,ALICE SPRINGS-MELBOURNE,ALICE SPRINGS-SYDNEY,ARMIDALE-SYDNEY,AYERS ROCK-SYDNEY,BALLINA-SYDNEY,BRISBANE-CAIRNS,BRISBANE-CANBERRA,BRISBANE-DARWIN,BRISBANE-EMERALD,BRISBANE-GLADSTONE,BRISBANE-HAMILTON ISLAND,BRISBANE-HOBART,BRISBANE-MACKAY,BRISBANE-MELBOURNE,BRISBANE-MORANBAH,BRISBANE-MOUNT ISA,BRISBANE-NEWCASTLE,BRISBANE-PERTH,BRISBANE-PROSERPINE,BRISBANE-ROCKHAMPTON,BRISBANE-SYDNEY,BRISBANE-TOWNSVILLE,BROOME-PERTH,BUNDABERG-BRISBANE,CAIRNS-MELBOURNE,CAIRNS-SYDNEY,CAIRNS-TOWNSVILLE,CANBERRA-MELBOURNE,CANBERRA-SYDNEY,COFFS HARBOUR-SYDNEY,DARWIN-MELBOURNE,DARWIN-PERTH,DARWIN-SYDNEY,DEVONPORT-MELBOURNE,DUBBO-SYDNEY,GERALDTON-PERTH,GOLD COAST-SYDNEY,HAMILTON ISLAND-MELBOURNE,HAMILTON ISLAND-SYDNEY,HERVEY BAY-SYDNEY,HOBART-MELBOURNE,HOBART-SYDNEY,KALGOORLIE-PERTH,KARRATHA-PERTH,LAUNCESTON-MELBOURNE,LAUNCESTON-SYDNEY,MELBOURNE-BURNIE,MELBOURNE-GOLD COAST,MELBOURNE-MILDURA,MELBOURNE-NEWCASTLE,MELBOURNE-PERTH,MELBOURNE-SYDNEY,MELBOURNE-TOWNSVILLE,NEWCASTLE-GOLD COAST,PERTH-NEWMAN,PERTH-PORT HEDLAND,PERTH-SYDNEY,PORT MACQUARIE-SYDNEY,PROSERPINE-SYDNEY,SUNSHINE COAST-MELBOURNE,SUNSHINE COAST-SYDNEY,SYDNEY-TAMWORTH,SYDNEY-TOWNSVILLE,SYDNEY-WAGGA WAGGA
Dec-2002,6944.0,35349.0,7598.0,0.0,8608.0,116007.0,36183.0,7682.0,109018.0,8299.0,0.0,0.0,7131.0,0.0,0.0,9045.0,71422.0,27556.0,16134.0,0.0,0.0,8085.0,0.0,24724.0,186343.0,0.0,0.0,3746.0,22501.0,4023.0,20262.0,306164.0,46313.0,9689.0,0.0,14172.0,62017.0,7630.0,60957.0,56672.0,18141.0,1712.0,0.0,11008.0,10051.0,8369.0,0.0,109748.0,0.0,0.0,0.0,75411.0,17918.0,11421.0,12290.0,41900.0,12445.0,8459.0,57604.0,7798.0,3498.0,89021.0,445197.0,0.0,0.0,0.0,5308.0,100735.0,0.0,0.0,5356.0,22650.0,0.0,5280.0,7323.0
Jan-2003,6940.0,37386.0,5511.0,0.0,10158.0,113870.0,35436.0,6684.0,107443.0,6623.0,0.0,0.0,7322.0,0.0,0.0,9416.0,70647.0,25333.0,16536.0,0.0,0.0,8883.0,0.0,25308.0,198971.0,0.0,0.0,3712.0,25403.0,3998.0,19779.0,311659.0,44207.0,8932.0,0.0,15119.0,59983.0,7125.0,51790.0,42815.0,17927.0,1695.0,0.0,10725.0,10143.0,6094.0,0.0,116978.0,0.0,0.0,0.0,81600.0,19004.0,9931.0,12044.0,45994.0,16136.0,8987.0,66498.0,5979.0,3554.0,91970.0,437310.0,0.0,0.0,0.0,5602.0,104059.0,0.0,0.0,6154.0,27514.0,0.0,4802.0,6254.0
Feb-2003,6470.0,31008.0,8399.0,0.0,7761.0,111245.0,31951.0,7599.0,94945.0,8849.0,0.0,0.0,6156.0,0.0,0.0,7302.0,61681.0,24713.0,12596.0,0.0,0.0,6051.0,0.0,22184.0,158062.0,0.0,0.0,3748.0,20548.0,2885.0,20086.0,269535.0,39127.0,7301.0,0.0,12279.0,45615.0,6734.0,61447.0,57970.0,17320.0,1300.0,0.0,5908.0,8127.0,8357.0,0.0,89962.0,0.0,0.0,0.0,72999.0,16236.0,11044.0,10441.0,38025.0,13402.0,7608.0,50815.0,7052.0,3664.0,75933.0,430473.0,0.0,0.0,0.0,5503.0,80508.0,0.0,0.0,4454.0,18925.0,0.0,2976.0,7697.0
Mar-2003,6991.0,35148.0,9063.0,0.0,9158.0,128729.0,36001.0,8777.0,110263.0,9668.0,0.0,0.0,7786.0,0.0,0.0,8340.0,67255.0,26660.0,13215.0,0.0,0.0,7105.0,0.0,27053.0,180019.0,0.0,0.0,3918.0,22885.0,3627.0,22527.0,284319.0,46998.0,8887.0,0.0,13312.0,51810.0,7485.0,67752.0,66649.0,18816.0,1715.0,0.0,6989.0,8610.0,9592.0,0.0,97144.0,0.0,0.0,0.0,80390.0,18097.0,12536.0,11860.0,42329.0,12744.0,8204.0,56679.0,8733.0,3970.0,86790.0,467539.0,0.0,0.0,0.0,6027.0,91296.0,0.0,0.0,5467.0,21275.0,0.0,4621.0,8914.0
Apr-2003,7101.0,36076.0,8783.0,0.0,8966.0,117744.0,34833.0,8845.0,108071.0,9402.0,0.0,0.0,8055.0,0.0,0.0,8480.0,71482.0,27062.0,17244.0,0.0,0.0,7408.0,0.0,29367.0,183230.0,0.0,0.0,3871.0,23332.0,4005.0,23734.0,301748.0,47158.0,11132.0,0.0,13895.0,59522.0,7441.0,61989.0,56178.0,18078.0,2692.0,0.0,8359.0,9931.0,9894.0,0.0,97394.0,0.0,0.0,0.0,74286.0,16798.0,12018.0,13691.0,42444.0,6035.0,9035.0,55646.0,8120.0,3764.0,85229.0,427615.0,0.0,0.0,0.0,6192.0,88985.0,0.0,0.0,5289.0,21023.0,0.0,7763.0,8579.0
May-2003,6463.0,33572.0,8781.0,0.0,8115.0,124933.0,34440.0,8480.0,99939.0,9289.0,0.0,0.0,7405.0,0.0,0.0,7299.0,67476.0,27595.0,18354.0,0.0,0.0,5976.0,0.0,29172.0,168017.0,0.0,0.0,4033.0,22848.0,3799.0,24761.0,276848.0,46036.0,13203.0,0.0,14776.0,58166.0,8173.0,65585.0,66794.0,17746.0,2192.0,0.0,9657.0,8161.0,9794.0,0.0,89865.0,0.0,0.0,0.0,70076.0,16612.0,13483.0,14881.0,37502.0,4811.0,7512.0,50494.0,8527.0,3816.0,85664.0,448538.0,0.0,0.0,0.0,6972.0,86997.0,0.0,0.0,8470.0,19906.0,0.0,7449.0,8623.0
Jun-2003,6537.0,32441.0,8905.0,0.0,7872.0,113628.0,30135.0,7617.0,93776.0,9088.0,0.0,0.0,12501.0,0.0,0.0,6865.0,70742.0,26879.0,21889.0,0.0,0.0,6285.0,0.0,31438.0,173131.0,0.0,0.0,3832.0,22264.0,3942.0,25101.0,280288.0,48353.0,13914.0,0.0,16370.0,67470.0,8386.0,61803.0,70382.0,17626.0,3425.0,0.0,15477.0,7554.0,9339.0,0.0,90894.0,0.0,0.0,0.0,61905.0,14496.0,13092.0,14296.0,36888.0,4496.0,6955.0,52917.0,8203.0,3617.0,79362.0,442258.0,0.0,0.0,0.0,6609.0,80220.0,0.0,0.0,9474.0,19430.0,0.0,8813.0,8129.0
Jul-2003,7716.0,39011.0,9022.0,0.0,9620.0,124916.0,34715.0,7957.0,111978.0,10008.0,0.0,0.0,15850.0,0.0,0.0,7666.0,82045.0,31956.0,29294.0,0.0,0.0,7390.0,0.0,32645.0,202017.0,0.0,0.0,4403.0,27496.0,3960.0,24687.0,331058.0,60356.0,16618.0,0.0,17967.0,81718.0,9277.0,62981.0,75077.0,18246.0,6341.0,0.0,20866.0,8095.0,9644.0,0.0,102091.0,0.0,0.0,0.0,60375.0,14335.0,13325.0,16851.0,34356.0,4809.0,6415.0,59949.0,8895.0,3704.0,88568.0,483016.0,0.0,0.0,0.0,7946.0,93484.0,0.0,0.0,10833.0,20934.0,0.0,8505.0,8241.0
Aug-2003,6991.0,37526.0,9542.0,0.0,9899.0,131018.0,31389.0,8106.0,105681.0,11010.0,0.0,0.0,14730.0,0.0,0.0,6757.0,83848.0,30520.0,21951.0,0.0,0.0,8771.0,0.0,32356.0,197344.0,0.0,0.0,4113.0,25898.0,4007.0,26849.0,318506.0,52207.0,15809.0,0.0,17472.0,84153.0,8606.0,66716.0,79366.0,18400.0,4826.0,0.0,18095.0,8055.0,10526.0,0.0,87732.0,0.0,0.0,0.0,67339.0,15544.0,14168.0,15467.0,39724.0,4523.0,6334.0,57496.0,9396.0,4328.0,82842.0,481590.0,0.0,0.0,0.0,7178.0,82504.0,0.0,0.0,11194.0,21879.0,0.0,10228.0,8362.0
Sep-2003,6997.0,37528.0,13237.0,0.0,9601.0,130892.0,36952.0,8661.0,109585.0,9955.0,0.0,0.0,13960.0,0.0,0.0,6718.0,80420.0,32433.0,19694.0,0.0,0.0,10942.0,0.0,32294.0,221781.0,0.0,0.0,5665.0,27235.0,10146.0,27385.0,320550.0,51949.0,13989.0,0.0,16596.0,86938.0,8487.0,65000.0,77068.0,18255.0,3882.0,0.0,15371.0,9386.0,10763.0,0.0,103151.0,0.0,0.0,0.0,71985.0,17166.0,13436.0,15569.0,41729.0,5625.0,7206.0,69212.0,9138.0,4515.0,89736.0,490133.0,0.0,0.0,0.0,7370.0,93153.0,0.0,0.0,11978.0,21779.0,0.0,10667.0,9180.0
Oct-2003,7589.0,40251.0,16547.0,0.0,9762.0,140898.0,42082.0,9011.0,129112.0,11151.0,0.0,0.0,15478.0,0.0,0.0,6887.0,81817.0,34252.0,18788.0,0.0,0.0,12337.0,5990.0,33987.0,219944.0,0.0,0.0,6430.0,28909.0,11506.0,28279.0,359736.0,56374.0,14451.0,0.0,16922.0,86167.0,9611.0,70732.0,79736.0,19333.0,3523.0,0.0,14989.0,9096.0,11449.0,0.0,122282.0,0.0,0.0,0.0,73854.0,17991.0,13786.0,16195.0,43557.0,6119.0,7204.0,70490.0,9907.0,5130.0,99160.0,515667.0,0.0,0.0,0.0,7896.0,106328.0,0.0,0.0,14243.0,23132.0,0.0,10598.0,9601.0
Nov-2003,6680.0,36323.0,14903.0,0.0,9011.0,128668.0,37969.0,8747.0,107675.0,10386.0,0.0,0.0,13842.0,0.0,0.0,6042.0,77232.0,34794.0,15505.0,0.0,0.0,9716.0,8095.0,30759.0,204446.0,0.0,0.0,5638.0,26128.0,11324.0,27112.0,337853.0,49670.0,11147.0,0.0,16035.0,77554.0,7777.0,68061.0,76848.0,19251.0,2591.0,0.0,12112.0,8741.0,10941.0,0.0,115474.0,0.0,0.0,0.0,78164.0,16918.0,13426.0,14791.0,48372.0,5767.0,6398.0,75400.0,9078.0,12004.0,93756.0,519474.0,0.0,0.0,0.0,7543.0,95448.0,0.0,0.0,13598.0,21379.0,0.0,8099.0,9316.0
Dec-2003,6709.0,38373.0,14665.0,0.0,9045.0,134029.0,42293.0,9574.0,121721.0,9147.0,0.0,0.0,13370.0,0.0,0.0,7261.0,79899.0,35960.0,17564.0,0.0,0.0,9017.0,7455.0,33394.0,208224.0,0.0,0.0,5584.0,28325.0,10438.0,26547.0,343818.0,53158.0,9865.0,0.0,20817.0,78994.0,7437.0,61345.0,63885.0,19660.0,2530.0,0.0,12558.0,10890.0,9978.0,0.0,127178.0,0.0,0.0,0.0,84501.0,18185.0,11728.0,14001.0,53014.0,13167.0,8096.0,75105.0,9419.0,10883.0,109790.0,485706.0,0.0,0.0,0.0,7288.0,105456.0,0.0,0.0,12742.0,26715.0,0.0,9529.0,8343.0
Jan-2004,6512.0,39376.0,13740.0,0.0,10447.0,128021.0,45456.0,8819.0,117973.0,8478.0,0.0,0.0,13862.0,0.0,0.0,7302.0,76669.0,32887.0,17274.0,0.0,0.0,9942.0,7779.0,32625.0,218993.0,0.0,0.0,5154.0,28705.0,11594.0,25547.0,337834.0,50769.0,9382.0,0.0,26446.0,79777.0,6531.0,52929.0,50021.0,19310.0,3589.0,0.0,12935.0,11597.0,7928.0,0.0,140020.0,0.0,0.0,0.0,89541.0,19209.0,10060.0,14054.0,56522.0,17248.0,8215.0,86216.0,7669.0,11447.0,111108.0,467154.0,0.0,0.0,0.0,6826.0,109886.0,0.0,0.0,13861.0,28601.0,0.0,9351.0,7409.0
Feb-2004,6090.0,34667.0,13440.0,0.0,9442.0,127084.0,39325.0,9255.0,108268.0,9775.0,0.0,0.0,12257.0,0.0,0.0,6443.0,61363.0,32546.0,13819.0,0.0,0.0,7812.0,7225.0,27675.0,174699.0,0.0,0.0,5826.0,25431.0,9890.0,25589.0,300400.0,44587.0,8112.0,0.0,14615.0,57362.0,7840.0,65424.0,67954.0,18291.0,2351.0,0.0,8822.0,8737.0,10099.0,0.0,107292.0,0.0,0.0,0.0,82489.0,17542.0,12276.0,14047.0,50277.0,12787.0,7110.0,63870.0,9066.0,11071.0,90312.0,487782.0,0.0,0.0,0.0,6919.0,86246.0,0.0,0.0,11563.0,18461.0,0.0,7178.0,9123.0
Mar-2004,6979.0,38775.0,16234.0,0.0,9902.0,140228.0,44001.0,10929.0,119252.0,11629.0,0.0,0.0,14955.0,0.0,0.0,7803.0,68230.0,39272.0,16386.0,0.0,0.0,9225.0,7466.0,31705.0,199395.0,0.0,0.0,6750.0,29043.0,10043.0,28943.0,319351.0,50078.0,9334.0,0.0,17133.0,66355.0,8923.0,77589.0,77760.0,20802.0,3221.0,0.0,10684.0,9423.0,12230.0,0.0,110765.0,0.0,0.0,0.0,84237.0,18099.0,13959.0,14989.0,51675.0,12881.0,7960.0,69416.0,11138.0,12570.0,103815.0,533244.0,0.0,0.0,0.0,7500.0,97803.0,0.0,0.0,12395.0,20030.0,0.0,11226.0,10230.0
Apr-2004,7347.0,38713.0,15194.0,0.0,9140.0,131876.0,40032.0,10280.0,115899.0,11456.0,0.0,0.0,14694.0,0.0,0.0,8729.0,77618.0,41946.0,19134.0,0.0,0.0,8670.0,5970.0,32964.0,189333.0,0.0,0.0,6722.0,31896.0,10146.0,27596.0,325877.0,57861.0,13229.0,0.0,25070.0,75638.0,8853.0,72110.0,66444.0,19024.0,8035.0,0.0,12240.0,10351.0,12091.0,0.0,109675.0,0.0,0.0,0.0,77736.0,17433.0,13351.0,16627.0,47811.0,6314.0,8401.0,63879.0,10848.0,11585.0,98270.0,507874.0,0.0,0.0,0.0,7611.0,97626.0,0.0,0.0,11591.0,19069.0,0.0,12865.0,10654.0
May-2004,6829.0,36634.0,14101.0,0.0,9308.0,132155.0,37154.0,9686.0,106212.0,10968.0,0.0,0.0,11980.0,0.0,0.0,7829.0,88537.0,38201.0,21509.0,0.0,0.0,7210.0,10142.0,36320.0,197330.0,0.0,0.0,14478.0,27613.0,11031.0,32117.0,306095.0,54502.0,13859.0,0.0,26176.0,65185.0,8515.0,72167.0,73511.0,19336.0,9276.0,0.0,13087.0,8838.0,11623.0,0.0,117209.0,0.0,0.0,0.0,82547.0,16138.0,14714.0,16534.0,46625.0,5652.0,7054.0,66989.0,10308.0,13496.0,89257.0,494533.0,0.0,0.0,0.0,7373.0,85850.0,0.0,0.0,12992.0,21511.0,0.0,10865.0,10417.0
Jun-2004,7266.0,37670.0,13883.0,0.0,8795.0,119534.0,34980.0,9640.0,97984.0,11470.0,0.0,0.0,13115.0,0.0,0.0,8259.0,96872.0,41552.0,23901.0,0.0,0.0,9278.0,15636.0,40209.0,215738.0,0.0,0.0,20275.0,27821.0,12591.0,35976.0,312880.0,62065.0,15381.0,0.0,31760.0,75193.0,9327.0,68502.0,69685.0,17980.0,10475.0,0.0,16606.0,9077.0,11807.0,0.0,121615.0,0.0,0.0,0.0,89053.0,18346.0,14500.0,16573.0,46774.0,5964.0,7018.0,77974.0,10831.0,16480.0,85638.0,497328.0,0.0,0.0,0.0,7701.0,78529.0,0.0,0.0,14005.0,22563.0,0.0,13042.0,10238.0
Jul-2004,8424.0,42862.0,14662.0,0.0,10176.0,140129.0,39830.0,10069.0,122276.0,12720.0,0.0,0.0,16680.0,0.0,0.0,9664.0,107361.0,48397.0,28109.0,0.0,0.0,10177.0,11501.0,39862.0,229779.0,0.0,0.0,20976.0,34137.0,14294.0,36504.0,338859.0,67590.0,19206.0,0.0,34745.0,96765.0,9986.0,69915.0,72658.0,20430.0,12253.0,0.0,21903.0,9359.0,12832.0,0.0,143781.0,0.0,0.0,0.0,73079.0,16979.0,15470.0,18821.0,42197.0,5990.0,7246.0,80027.0,11049.0,16336.0,101425.0,539163.0,0.0,0.0,0.0,8229.0,94881.0,0.0,0.0,14111.0,26107.0,0.0,16056.0,11302.0
Aug-2004,8360.0,41883.0,15456.0,0.0,9883.0,137922.0,35497.0,10273.0,112961.0,13507.0,0.0,0.0,14890.0,0.0,0.0,14492.0,104798.0,46053.0,25340.0,0.0,0.0,9631.0,13599.0,40844.0,225630.0,0.0,0.0,19657.0,33165.0,15889.0,37433.0,337179.0,61458.0,18324.0,0.0,35193.0,89216.0,9719.0,72667.0,77027.0,19786.0,12199.0,0.0,20486.0,9220.0,13842.0,0.0,139550.0,0.0,0.0,0.0,79307.0,17058.0,14732.0,17785.0,45350.0,7782.0,7129.0,80880.0,11355.0,17297.0,93183.0,540606.0,0.0,0.0,0.0,7738.0,89645.0,0.0,0.0,17305.0,24719.0,0.0,14186.0,11345.0
Sep-2004,7607.0,42554.0,15460.0,0.0,9666.0,148290.0,39694.0,10586.0,112847.0,12927.0,0.0,0.0,12878.0,0.0,0.0,15800.0,95531.0,45314.0,21694.0,0.0,0.0,9618.0,13066.0,40434.0,243796.0,0.0,0.0,20142.0,34504.0,15643.0,37919.0,340980.0,62575.0,18669.0,0.0,33911.0,82849.0,9374.0,69197.0,70859.0,20635.0,10963.0,0.0,17555.0,9015.0,13611.0,0.0,135352.0,0.0,0.0,0.0,78668.0,25192.0,15242.0,17356.0,47401.0,15239.0,7839.0,84951.0,11148.0,17221.0,95937.0,539795.0,0.0,0.0,0.0,7687.0,94097.0,0.0,0.0,20623.0,26129.0,0.0,14108.0,11703.0
Oct-2004,8982.0,45574.0,16053.0,0.0,10343.0,145939.0,44211.0,10950.0,120666.0,13217.0,0.0,0.0,13783.0,0.0,0.0,17217.0,94267.0,45225.0,21223.0,0.0,0.0,10241.0,13875.0,40638.0,240362.0,0.0,0.0,22336.0,37644.0,16189.0,39502.0,354129.0,59596.0,19242.0,0.0,32903.0,85552.0,9559.0,72858.0,66334.0,21616.0,9541.0,0.0,13870.0,8685.0,13592.0,0.0,147198.0,0.0,0.0,0.0,81394.0,27811.0,15483.0,18616.0,49997.0,17416.0,7378.0,88041.0,12236.0,19485.0,108600.0,548127.0,0.0,0.0,0.0,8253.0,104794.0,0.0,0.0,25640.0,32558.0,0.0,13831.0,11697.0
Nov-2004,11027.0,40367.0,16549.0,0.0,8549.0,143191.0,39304.0,11083.0,114715.0,12282.0,0.0,0.0,0.0,0.0,0.0,16581.0,82740.0,39976.0,16934.0,0.0,0.0,6094.0,13747.0,37308.0,211301.0,0.0,0.0,20162.0,31594.0,16134.0,37528.0,324979.0,53159.0,15262.0,0.0,25352.0,73835.0,9404.0,73370.0,70163.0,20196.0,6429.0,0.0,11641.0,8646.0,13846.0,0.0,135986.0,0.0,0.0,0.0,83752.0,26600.0,15799.0,18049.0,53227.0,17181.0,6789.0,77559.0,11832.0,21695.0,99790.0,538089.0,0.0,0.0,0.0,7917.0,94826.0,0.0,0.0,24504.0,25542.0,0.0,12261.0,11491.0
Dec-2004,10023.0,44609.0,14498.0,0.0,8563.0,142813.0,42255.0,11173.0,114558.0,11291.0,0.0,0.0,0.0,0.0,0.0,18816.0,83916.0,42173.0,19307.0,0.0,0.0,7119.0,13921.0,39618.0,211817.0,0.0,0.0,21542.0,32243.0,14966.0,38631.0,326079.0,58003.0,14566.0,0.0,23352.0,70452.0,8494.0,66756.0,58054.0,22224.0,8428.0,0.0,14767.0,11309.0,12433.0,0.0,140539.0,0.0,0.0,0.0,83712.0,33330.0,14347.0,16979.0,53370.0,17663.0,8947.0,78814.0,11092.0,21259.0,106335.0,516291.0,0.0,0.0,0.0,7544.0,96991.0,0.0,0.0,24681.0,33127.0,0.0,14389.0,10499.0
Jan-2005,9336.0,45487.0,12212.0,0.0,9749.0,133632.0,43099.0,11019.0,110151.0,9569.0,0.0,0.0,0.0,0.0,0.0,19695.0,78769.0,38709.0,18677.0,0.0,0.0,6357.0,14679.0,39047.0,215259.0,0.0,0.0,22512.0,32639.0,16001.0,36701.0,311196.0,53144.0,13992.0,0.0,26038.0,72914.0,7016.0,55961.0,42232.0,21779.0,6304.0,0.0,14027.0,12319.0,9856.0,0.0,170025.0,0.0,0.0,0.0,93332.0,41284.0,11733.0,17404.0,56619.0,18571.0,8903.0,94064.0,9461.0,24208.0,108042.0,485018.0,0.0,0.0,0.0,7205.0,98925.0,0.0,0.0,31819.0,38711.0,0.0,13484.0,8275.0
Feb-2005,8606.0,37982.0,14121.0,0.0,11483.0,134166.0,38036.0,11022.0,104223.0,10416.0,0.0,0.0,0.0,0.0,0.0,15676.0,70351.0,34735.0,14412.0,0.0,0.0,4379.0,12517.0,34739.0,171197.0,0.0,0.0,20316.0,27688.0,12888.0,36849.0,287625.0,47151.0,10982.0,0.0,21281.0,61729.0,8505.0,69164.0,61458.0,19517.0,4523.0,0.0,9519.0,8580.0,11883.0,0.0,137259.0,0.0,0.0,0.0,81199.0,36173.0,14004.0,16720.0,52748.0,14804.0,7256.0,78364.0,10197.0,21255.0,92410.0,504794.0,0.0,0.0,0.0,7169.0,85940.0,0.0,0.0,22702.0,29907.0,0.0,9330.0,10217.0
Mar-2005,10636.0,44453.0,17183.0,0.0,13118.0,155304.0,43653.0,12210.0,116880.0,12371.0,0.0,0.0,0.0,0.0,0.0,17395.0,83224.0,42759.0,18224.0,0.0,0.0,5883.0,13852.0,43208.0,200207.0,0.0,0.0,24388.0,32669.0,15177.0,43048.0,313698.0,58164.0,14473.0,0.0,27890.0,71482.0,9842.0,80770.0,67760.0,21948.0,6532.0,0.0,11870.0,9394.0,13409.0,0.0,150482.0,0.0,0.0,0.0,87840.0,38412.0,15414.0,19321.0,58224.0,15189.0,8423.0,92510.0,11758.0,24071.0,107335.0,555200.0,0.0,0.0,0.0,7903.0,96180.0,0.0,0.0,27675.0,34735.0,0.0,11518.0,11929.0
Apr-2005,10340.0,44480.0,16730.0,0.0,12417.0,155739.0,42658.0,11462.0,113722.0,11939.0,0.0,0.0,0.0,0.0,0.0,17310.0,85140.0,45074.0,20663.0,0.0,0.0,6935.0,13086.0,43372.0,202341.0,0.0,0.0,24579.0,32986.0,14751.0,42085.0,308163.0,59294.0,16714.0,0.0,28780.0,71802.0,10206.0,75384.0,66936.0,23732.0,9144.0,0.0,15959.0,8837.0,13127.0,0.0,145008.0,0.0,0.0,0.0,79932.0,34382.0,15642.0,19625.0,53665.0,12027.0,7835.0,91290.0,12040.0,23700.0,106680.0,520559.0,0.0,0.0,0.0,7730.0,94420.0,0.0,0.0,26987.0,31858.0,0.0,13126.0,11681.0
May-2005,10071.0,42103.0,16327.0,0.0,12361.0,150494.0,37085.0,10615.0,104862.0,11876.0,0.0,0.0,0.0,0.0,0.0,14756.0,88020.0,43358.0,23398.0,0.0,0.0,5900.0,12725.0,44156.0,190164.0,0.0,0.0,23959.0,31877.0,13966.0,43292.0,298868.0,59248.0,18638.0,0.0,30103.0,65800.0,10000.0,75079.0,70366.0,21925.0,9631.0,0.0,13615.0,7220.0,13479.0,0.0,139220.0,0.0,0.0,0.0,74190.0,27910.0,15920.0,19407.0,49786.0,10825.0,6910.0,83868.0,11574.0,22734.0,97003.0,499252.0,0.0,0.0,0.0,7757.0,86001.0,0.0,0.0,27693.0,29812.0,0.0,11597.0,11671.0
Jun-2005,10460.0,37449.0,15368.0,0.0,11195.0,143807.0,33594.0,9967.0,96880.0,11184.0,0.0,0.0,0.0,0.0,0.0,14364.0,92316.0,44746.0,24412.0,0.0,0.0,7678.0,12298.0,45368.0,199856.0,0.0,0.0,25108.0,29268.0,14240.0,45637.0,292614.0,64668.0,20619.0,0.0,36029.0,75598.0,10644.0,72832.0,68149.0,21795.0,11674.0,0.0,22114.0,6722.0,13090.0,0.0,134406.0,0.0,0.0,0.0,70694.0,26625.0,16113.0,20043.0,50220.0,10741.0,6503.0,80780.0,11134.0,23562.0,92001.0,485921.0,0.0,0.0,0.0,8231.0,79420.0,0.0,0.0,26036.0,28465.0,0.0,14162.0,11104.0
Jul-2005,14001.0,44567.0,16281.0,0.0,16335.0,165707.0,38234.0,10726.0,116038.0,13090.0,0.0,0.0,0.0,0.0,0.0,20119.0,103662.0,49740.0,30004.0,0.0,0.0,11597.0,10662.0,46719.0,220339.0,0.0,0.0,27490.0,36953.0,14901.0,44684.0,323559.0,67866.0,25238.0,0.0,43080.0,97214.0,10679.0,74493.0,65185.0,23499.0,13798.0,0.0,27432.0,6553.0,12771.0,0.0,162934.0,0.0,0.0,0.0,71409.0,27997.0,16356.0,21669.0,49816.0,10960.0,6414.0,95298.0,11384.0,24957.0,104307.0,522546.0,0.0,0.0,0.0,9119.0,92377.0,0.0,0.0,30620.0,35429.0,0.0,13925.0,11771.0
Aug-2005,12970.0,46863.0,16262.0,0.0,14745.0,158431.0,37880.0,10417.0,110158.0,13582.0,0.0,0.0,0.0,0.0,0.0,19207.0,98628.0,47923.0,27287.0,0.0,0.0,12831.0,11532.0,43984.0,211103.0,0.0,0.0,25852.0,36563.0,15384.0,44657.0,315839.0,64945.0,23235.0,0.0,44964.0,94805.0,10815.0,73899.0,70164.0,24533.0,12665.0,0.0,21320.0,6931.0,13484.0,0.0,145912.0,0.0,0.0,9459.0,74650.0,28730.0,18471.0,21331.0,50154.0,11577.0,6946.0,92286.0,11612.0,24029.0,99856.0,516702.0,0.0,0.0,0.0,8900.0,89096.0,0.0,0.0,30811.0,30322.0,0.0,13098.0,11828.0
Sep-2005,8552.0,46503.0,16843.0,0.0,16706.0,156509.0,39570.0,10818.0,105419.0,13847.0,0.0,0.0,0.0,0.0,0.0,21115.0,93767.0,49283.0,26660.0,0.0,0.0,14877.0,12812.0,48867.0,231883.0,0.0,0.0,28261.0,39625.0,14830.0,47987.0,329296.0,67088.0,22265.0,0.0,43299.0,85983.0,10755.0,75811.0,69194.0,24728.0,11637.0,0.0,13323.0,7667.0,13971.0,0.0,155468.0,0.0,0.0,8791.0,81022.0,32945.0,16305.0,21112.0,54330.0,13209.0,7506.0,98299.0,11610.0,25112.0,121503.0,532594.0,0.0,0.0,0.0,9365.0,97418.0,0.0,0.0,34976.0,32830.0,0.0,14036.0,12682.0
Oct-2005,0.0,52255.0,18126.0,0.0,20631.0,164511.0,42799.0,11726.0,119523.0,12427.0,0.0,0.0,0.0,0.0,0.0,21644.0,88156.0,47199.0,25585.0,0.0,0.0,16747.0,13068.0,47711.0,232114.0,0.0,0.0,30004.0,41789.0,15477.0,47203.0,336524.0,61650.0,21247.0,0.0,40567.0,87310.0,11067.0,78667.0,67578.0,26291.0,10540.0,0.0,0.0,7185.0,14328.0,0.0,166794.0,0.0,0.0,9300.0,81343.0,33141.0,16213.0,21620.0,51835.0,13144.0,0.0,100931.0,12389.0,26324.0,111953.0,536084.0,0.0,0.0,0.0,10236.0,104062.0,0.0,0.0,35958.0,36767.0,0.0,14135.0,12772.0
